basic_moving_percentage,basic_km,basic_trips,basic_avg_speed,basic_ignition_total_duration_in_sec,basic_ignition_moving_duration_in_sec,basic_fuel_consumed,can_km,can_fuel_consumed,country_code,vehcile_model
0.16,58.47,7,19.43,25098.0,4010.4602566773865,12.93,,,AE,2005 Volvo fh12
0.0,0.0,0,0.0,27636.0,0.0,0.0,,,SA,2010 Volvo fh
0.53,151.72,9,35.44,23727.0,12578.285124537677,32.68,,,AE,Volvo FH12 2004
0.23,134.06,13,14.77,47758.0,11136.0035574543,29.97,,,AE,2004 Volvo fh12
0.73,433.19,17,15.88,39514.0,28966.462474426964,91.38,,,AE,2008 Volvo fh12
0.63,621.45,9,31.89,50746.0,32062.70180360812,129.2,,,SA,38287 dxb
0.0,0.0,0,0.0,28282.0,0.0,0.0,,,AE,Volvo FH 2010
0.34,67.22,13,14.85,17530.0,6036.1415803531445,14.85,,,AE,350424062340086
0.18,130.49,15,13.67,35216.0,6449.365889989393,27.72,,,SA,2008 M Actros
0.54,183.68,7,29.0,19513.0,10594.506426355643,38.33,191.37999999988824,69.59000000002561,AE,2014/Volvo FH
0.75,450.62,11,26.18,32277.0,24365.86813406605,93.5,,,AE,2008 Volvo fh12
0.35,104.17,10,20.4,20516.0,7128.513792550746,22.09,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,VOLVO FH 2009
0.21,19.1,2,19.5,8390.0,1722.124938089523,3.92,,,AE,2005 Volvo fh12
0.77,236.33,5,30.2,15100.0,11673.69965934248,48.89,,,SA,addtional
0.48,154.51,8,24.5,18483.0,8851.192919045665,32.63,,,AE,Volvo FH12 2007
1.38,401.35,4,37.75,15045.0,20821.95158065213,80.63,,,AE, Volvo Fh 2008 
0.39,561.12,8,46.38,73896.0,28837.28181739259,118.44,,,SA,Volvo FH12 2012
0.76,174.16,14,27.07,22721.0,17188.179965739742,37.41,,,AE,2004 Volvo fh12
0.58,342.56,12,31.33,29934.0,17359.925553715533,71.49,,,AE,350424062340086
0.82,456.74,7,31.29,31187.0,25418.636949203817,94.7,,,AE,2011 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2011 Renault premium
0.64,404.58,11,37.91,39578.0,25527.683224489265,85.31,,,AE,Volvo FH12 2000
0.45,369.78,20,18.05,43908.0,19792.11074829132,78.38,,,AE,2012 volvo fh
0.77,277.82,22,36.0,29034.0,22268.990066825907,59.44,278.5599999999977,21.0,AE,Toyota rush 2022
0.47,99.61,48,25.02,13661.0,6356.428081008023,23.0,,,AE,H unicorn
0.88,311.25,3,57.33,19039.0,16800.10256217656,63.93,,,AE,862476052265930
0.77,403.63,11,28.82,40871.0,31309.604976388684,84.99,,,AE,2012 Volvo fh
0.0,7.69,9,3.11,35452.0,0.0,1.99,,,SA,2011 Volvo fh
0.74,277.52,4,56.5,18122.0,13479.4625600355,57.14,,,AE,2015
0.41,221.83,9,17.44,30753.0,12751.41470259096,46.94,,,AE,Volvo FH12 2010
0.78,442.13,12,16.75,30802.0,24143.97725624676,91.73,,,AE,2011/ Volvo FH
0.29,18.37,2,19.0,6308.0,1822.198542241166,3.77,,,AE,2008 Volvo fh12
0.73,815.84,13,36.15,62085.0,45417.025485743376,169.67,,,AE,2006 Volvo fh 440
4.37,315.79,11,22.82,5219.0,22783.199364476925,51.37,337.8100000000559,128.29999999999563,AE,2014 Volvo FH
0.43,233.95,10,16.9,29301.0,12654.762709913484,49.38,240.12999999988824,71.90000000002328,AE,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,TOYOTA RUSH 2022
0.0,5.74,13,2.54,47044.0,0.0,1.8,,,SA,2011 Volvo fh
0.21,40.52,5,20.6,15048.0,3199.5069541365083,8.35,,,KW,2015 VOLVO FH
0.89,908.26,15,32.67,55234.0,49266.6742775297,187.29,,,AE,addtional
0.0,1.81,4,6.25,11488.0,0.0,0.56,,,AE,Volvo fh 2011
0.68,357.29,10,29.3,27731.0,18993.942051129485,74.56,,,AE,2014 Volvo fh12
0.57,137.24,8,14.0,14942.0,8450.63145289434,29.06,,,AE,2008 Volvo fh12
0.94,718.1,12,29.67,39468.0,37215.13266183382,147.62,700.3700000001118,193.5,AE,2014 Volvo fh
0.0,1.25,1,18.0,2444.0,0.0,0.3,,,AE,351742100804204
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,2005 Volvo fh
0.98,162.74,26,43.88,11958.0,11716.335794259308,34.79,,,AE,H unicorn
0.78,230.92,9,25.22,18578.0,14466.95163616966,48.45,,,AE,2013 Volvo fh
0.0,0.24,1,4.0,4338.0,0.0,0.1,,,AE,"Volvo fh12, 2005"
0.75,264.71,19,32.68,26381.0,19673.84643885536,56.28,0.0,20.700000000000045,AE,TOYOTA RUSH 2022
0.44,242.69,9,35.44,28656.0,12740.332017359047,51.05,,,SA,2008 Volvo fh12
0.78,448.98,12,30.5,28104.0,21990.934858603265,93.11,,,SA,354017111282998
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 MAN
0.18,76.06,10,17.4,35616.0,6547.313443467927,16.58,,,AE,Volvo fh 2011
0.54,159.19,41,27.88,21387.0,11555.594442930662,35.75,,,AE,Honda unicorn
0.0,0.13,1,1.0,470.0,0.0,0.08,,,AE,2012 Volvo fh
0.0,0.0,0,0.0,1592.0,0.0,0.0,,,AE,2015 Volvo fh
0.0,0.26,1,2.0,439.0,0.0,0.1,,,AE,2012 Volvo fh12
0.0,0.0,0,0.0,248.0,0.0,0.0,,,AE,Volvo FH12 2004
0.85,1011.44,11,40.45,65278.0,55543.17254916247,208.9,970.25,265.8999999999942,SA,2014 Volvo fh
0.87,831.9,7,78.57,53413.0,46534.502319677056,171.41,,,SA,Volvo FH12 2011
0.0,1.76,5,6.2,43638.0,0.0,0.6,,,AE,2012 Volvo fh12
0.45,546.28,15,24.53,48043.0,21443.772916873342,113.44,,,AE,351742100804204
0.7,417.15,8,49.12,28670.0,20104.471313850994,86.38,,,AE," vfh12, 2015"
0.68,363.3,6,35.67,30676.0,20939.0849853124,75.57,345.62000000011176,82.69000000000233,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 / Volvo fh12
0.64,73.45,26,27.65,9373.0,5965.714163117478,16.54,,,AE,H unicorn
0.51,453.88,13,18.23,63399.0,32036.723238082173,96.6,425.25,217.1199999999953,AE,2014/ Volvo FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 Volvo fh12
0.0,12.26,5,7.2,0.0,0.0,2.7,,,AE,351742100659681
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Toyota Hiace
0.51,415.79,6,39.67,44046.0,22475.780535911592,87.31,,,AE,Volvo Fh12 2011
0.51,151.36,19,13.79,14160.0,7164.583458956424,31.87,,,SA,"Volvo Fh13, 2010"
0.71,57.29,5,16.6,8420.0,5955.7570774996,12.21,,,AE,2008 Volvo fh12
0.0,0.11,1,2.0,853.0,0.0,0.07,,,AE,2006 Volvo fh12
0.0,324.41,15,25.8,0.0,19881.21868843164,65.63,,,SA,Volvo FH 2008
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.53,429.33,13,24.46,55794.0,29380.182882457688,91.57,436.05999999993946,183.6100000000152,AE,2015 VOLVO FH
0.08,20.65,3,22.67,26966.0,2188.5756684943035,4.28,,,AE,"Volvo fh12, 2006"
0.49,475.92,6,53.5,50729.0,24776.64269579776,99.43,,,SA,Volvo FH12 2012
0.75,508.61,12,29.75,51110.0,38269.79001213566,107.08,493.6299999998882,142.78000000002794,AE,2014/Volvo FH
0.73,147.11,25,27.2,16035.0,11651.17121296076,32.15,,,AE,H unicorn
0.3,6.56,3,18.67,1338.0,403.6150617233352,1.46,,,AE,H unicorn
0.45,434.9,15,37.0,51835.0,23107.414623317625,91.86,,,AE,Volvo FH12 2007
0.0,0.0,0,0.0,5074.0,0.0,0.0,,,AE,2012 Volvo fh12
0.49,413.94,22,25.77,52732.0,26079.16844228825,88.47,,,AE," vfh12, 2015"
0.0,34.81,7,14.14,20817.0,0.0,7.31,,,AE,2015 Volvo fh
0.95,643.82,12,27.25,34394.0,32682.225689835883,132.38,,,SA,Volvo FH12 2007
0.29,15.74,4,12.25,4732.0,1371.8311605995875,3.35,,,SA,Volvo fh12 2007
0.2,157.64,19,16.0,40374.0,7948.40119682012,34.2,,,SA,"Vfh12, 2015"
0.6,396.38,5,39.4,38822.0,23412.238142845046,82.99,,,SA,351742100804204
0.41,377.88,16,16.31,44095.0,18267.78338105631,79.93,,,AE,2011 Volvo fh
0.97,466.92,4,61.5,27567.0,26670.59415265511,95.84,,,AE,2012 Volvo fh12
0.62,452.6,14,24.43,39151.0,24186.40642309112,94.62,,,AE,Volvo FH12 2007
0.56,247.39,13,17.08,19741.0,11031.1187851136,51.95,,,SA,"VFh12, 2015"
0.8,568.32,11,29.73,33860.0,27188.720788836494,117.28,,,SA,2011/ Volvo FH
0.64,755.75,10,27.3,77127.0,49422.80183262756,158.82,726.5,289.5,AE,2014 Volvo fh
0.0,0.07,1,1.0,565.0,0.0,0.06,,,AE,2009 Volvo fh12
0.46,254.23,15,12.67,25699.0,11856.973808538598,53.63,,,SA,2013 Volvo fh
0.54,470.7,10,29.3,47037.0,25349.3705684791,99.0,,,AE,2014 MAN
0.0,6.09,6,30.67,26807.0,25.08659410395306,1.52,,,SA,351742101075994
0.64,557.44,15,18.33,50471.0,32101.70276948187,116.68,,,AE,2011 VOLVO FH
0.28,26.14,3,21.33,6753.0,1891.910986471211,5.38,,,AE,Volvo FH12 2003
0.49,39.39,6,18.83,6697.0,3255.320472666698,8.18,,,AE,2012 Volvo fh
0.4,103.11,4,30.5,17159.0,6829.197281590707,21.54,,,AE,Volvo FH 2006
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Renault Symbol 2020
0.62,450.93,11,27.27,40147.0,25079.90817900699,94.11,,,AE,2012 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,862476050161230
0.28,162.21,19,15.32,52397.0,14491.05869280726,36.62,,,AE,2011 VOLVO FH
1.28,171.42,9,16.11,8280.0,10612.586132881912,34.94,,,KW,2012 Volvo fh
0.68,99.5,7,14.14,16369.0,11096.767037705731,21.83,,,AE,2004 Volvo fh12
0.0,7.43,5,6.6,6710.0,0.0,1.74,,,AE,2007 Volvo fh12
0.0,3.71,6,9.33,5572.0,0.0,1.04,,,AE,Volvo FH12 2007
0.47,447.93,12,24.17,52936.0,24766.796058597207,94.22,,,AE,2011 Volvo fh
0.41,498.14,7,41.43,60653.0,24917.08604329565,104.25,,,SA,2005 Volvo fh12
0.0,6.43,4,9.25,9350.0,0.0,1.49,,,SA,Volvo fh
0.62,294.74,7,36.86,26895.0,16751.593155371327,61.55,279.0,92.0,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2009 Volvo fh
0.72,246.8,26,32.15,26808.0,19247.631649087103,53.15,,,AE,H unicorn
0.42,223.39,16,21.44,47056.0,19811.39488146772,49.0,,,AE,2004 Volvo fh12
0.4,228.96,13,16.31,36248.0,14499.14654791743,49.32,,,SA,2009 Volvo fh12
0.51,239.85,15,33.07,30669.0,15510.027544932522,51.3,246.12000000011176,83.28000000002794,AE,2012 Volvo fh
0.69,504.97,11,24.36,48054.0,32994.92898867219,106.22,477.75,135.90000000002328,AE,2014 Volvo fh
0.7,239.98,12,17.33,17986.0,12508.50723457352,50.14,246.25,102.19000000006054,AE,2012 Volvo fh
0.34,158.79,18,12.61,48203.0,16150.01742689405,35.72,,,AE,2001 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2007 Volvo fh12
0.17,62.8,10,22.7,28466.0,4778.596417002927,13.94,,,AE,Volvo FH12 2004
0.6,245.18,5,31.2,27793.0,16759.284644520336,51.6,233.87000000011176,56.78000000002794,AE,2014 Volvo fh
0.0,0.0,0,0.0,18321.0,0.0,0.0,,,AE,2014 MAN
0.59,457.94,21,23.81,46762.0,27670.84082864668,96.74,,,AE,Volvo FH 2012
0.0,0.0,0,0.0,1055.0,0.0,0.0,,,AE,2008 M Actros
0.84,656.65,12,34.0,42554.0,35698.66757092371,135.65,,,AE,2013 Volvo fh
0.58,448.74,7,23.71,46916.0,27295.722388493392,94.25,,,AE,2011 VOLVO FH
0.8,179.75,11,28.73,18312.0,14690.384043924212,38.25,179.7899999999936,0.0,AE,Toyota Hiace
0.05,20.47,5,14.8,46117.0,2327.599391838982,4.34,,,AE,"Volvo fh13, 2010"
0.19,147.43,3,37.0,56252.0,10664.746481546314,31.37,150.25,70.11999999999534,AE,2013/ Volvo FH
0.8,505.13,10,30.6,43406.0,34524.52973760995,105.52,485.0,144.5,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 Volvo fh12
0.0,0.29,2,2.5,445.0,0.0,0.16,,,KW,2011 Volvo fh
0.28,255.51,7,42.0,54497.0,15007.65145805972,54.68,,,KW,2011 Volvo fh
0.23,57.46,24,25.54,13012.0,3054.061538493824,12.69,,,AE,H unicorn
0.55,447.13,15,28.73,42103.0,23003.107983820857,93.88,,,SA,2011 Volvo fh
0.28,110.17,12,19.0,27072.0,7497.846717167598,24.25,,,AE,Volvo FH12 2003
0.01,5.79,4,11.0,27131.0,330.2305050463652,1.36,,,BH,Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 Volvo fh
0.34,150.5,11,12.09,25443.0,8650.255720002498,32.17,,,SA,2013 Volvo fh
0.93,220.49,10,41.4,15861.0,14759.444636487158,45.99,0.0,16.799999999999272,AE,Renault Symbol
0.67,417.31,13,24.69,36510.0,24498.621670010227,87.29,,,SA,"Volvo fh12, 2006"
0.57,206.26,8,32.25,20164.0,11403.5692802974,43.47,,,AE,Volvo FH480 2008
0.64,523.55,13,31.0,42542.0,27342.509083100136,109.21,,,AE,351742101090886
0.0,0.0,0,0.0,17249.0,0.0,0.0,,,AE,Volvo FH 2010
0.29,30.5,7,16.86,8787.0,2561.0706784161844,6.45,,,AE,2006 volvo fh12
0.74,257.41,3,44.33,16601.0,12351.904603294632,53.07,,,SA,2011 VOLVO FH
0.0,2.1,7,3.0,20036.0,0.0,0.77,,,SA,2007 VOLVO FH 
0.0,0.23,1,3.0,261.0,0.0,0.1,,,AE,Volvo FH12 2006
0.82,554.42,9,38.44,34751.0,28460.614201205604,114.32,,,SA,2016 MAN
0.0,9.92,8,7.12,5736.0,0.0,2.38,,,AE,2007 Volvo fh12
0.27,57.6,6,8.5,19932.0,5408.168646438056,12.63,,,KW,2012 volvo FH
0.32,87.22,55,22.13,16070.0,5215.554187976981,20.97,,,AE,H unicorn
0.62,377.38,11,31.82,33141.0,20508.823683045048,78.86,,,AE,359633108599866
0.0,6.54,3,20.0,38195.0,0.0,1.46,,,AE,2016 MAN
0.0,0.0,0,0.0,6196.0,0.0,0.0,,,AE,Volvo FH12 2010
0.68,767.49,15,45.8,58157.0,39317.43630218419,159.52,,,AE,862476052265245
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2000
0.0,0.49,1,3.0,1187.0,0.0,0.15,,,AE,2011 Volvo fh
0.75,93.02,16,32.38,10416.0,7814.018444648573,20.35,,,AE,H unicorn
0.0,3.36,1,15.0,4878.0,0.0,0.72,,,AE,Volvo FH 2007
0.42,442.64,6,26.83,55119.0,22889.72462634028,93.08,,,SA,2007 VOLVO FH 
0.69,431.27,5,49.4,37549.0,25866.2280096041,90.13,412.2599999997765,108.09999999997672,AE,2014 Volvo fh
0.47,239.89,11,14.18,33044.0,15370.595926334929,51.23,,,AE,2008 Volvo
0.17,52.49,10,9.7,13461.0,2256.1696236357297,11.0,,,SA,2005 Volvo fh
0.0,0.39,1,7.0,1171.0,0.0,0.13,,,SA,2013 volvo fh12
0.79,114.2,1,66.0,7841.0,6229.085925822168,23.33,,,AE,2010 Volvo fh
0.64,720.51,20,19.55,55221.0,35269.94701099146,150.08,,,AE,2009 Volvo fh
0.33,228.44,6,21.17,38414.0,12663.38489191652,48.3,229.24000000022352,103.08999999999652,AE,2004 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.06,62.97,32,6.28,33690.0,2186.2455237308536,14.19,,,SA,2015 Volvo fh
0.5,378.88,20,14.8,39299.0,19749.30561263397,80.02,,,SA,Volvo fh
0.0,1.99,4,3.0,13512.0,0.0,0.6,,,AE,2011 Volvo fh
0.14,62.26,24,15.75,16866.0,2305.6781053322024,13.65,,,AE,H unicorn
0.83,394.67,20,47.1,28182.0,23325.0784753931,82.46,0.0,34.90000000000009,AE,Toyota rush 2022
0.97,761.23,3,73.33,39496.0,38390.33453467181,155.59,,,SA,350424062340003
0.07,31.92,12,20.75,21257.0,1571.6598443591022,6.98,31.0,20.80000000000291,AE,2008/Volvo FH
0.52,265.5,7,28.86,35651.0,18620.60189699248,56.62,254.5,59.5,AE,2014 Volvo fh
0.0,0.0,0,0.0,1485.0,0.0,0.0,0.0,0.8999999999978172,AE,2014/ Volvo FH
0.75,228.8,10,18.4,18009.0,13583.073879303607,47.68,232.0,35.38000000000466,AE,2013/ Volvo FH
0.4,114.5,2,38.5,16906.0,6733.942153829883,23.72,,,AE,351742101076414
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2012
0.39,242.4,19,22.79,42338.0,16712.58778455125,52.32,,,SA,Volvo FH12 2012
0.68,44.25,1,63.0,3707.0,2528.683691338761,8.9,,,AE,2005 Volvo fh12
0.5,353.73,4,34.0,51778.0,25836.764491878726,75.5,39.75,12.309999999997672,SA,2014 Volvo fh
0.18,142.06,21,9.38,45727.0,8442.708756094058,31.2,141.12999999988824,75.20000000001164,QA,2008  Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2003
0.64,428.01,11,27.64,36261.0,23109.94132967253,89.48,,,SA,Volvo FH12 2011
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
7.03,722.67,10,46.0,5038.0,35439.72235500287,109.72,,,SA,2015
0.22,141.4,6,38.33,37773.0,8336.586418288469,30.27,,,AE,Volvo FH12 2000
0.0,0.43,4,1.25,2836.0,0.0,0.29,,,AE,2007 / Volvo fh 12
0.78,341.32,8,30.88,30255.0,23471.26880339643,71.41,327.7400000002235,109.5,AE,2014 Volvo fh
0.0,0.0,0,0.0,30978.0,0.0,0.0,,,AE,Volvo FH12 2000
0.83,931.94,22,24.36,53287.0,43976.47092061621,192.55,,,AE,2010 Volvo fh
0.73,148.29,3,38.33,16456.0,11940.537580437069,31.29,,,AE,Volvo FH12 2004
0.0,9.55,14,2.5,31183.0,0.0,2.61,,,SA,2011/ Volvo FH
0.0,0.0,0,0.0,22939.0,0.0,0.0,,,AE,Volvo FH 2007
0.3,46.34,5,28.4,16562.0,4918.48252913765,10.31,,,AE,862476050160836
0.81,974.2,6,63.83,57377.0,46612.03201376319,200.32,,,SA,2014 Volvo fh
0.35,371.39,15,13.87,52698.0,18521.09257311992,78.8,,,SA,2015 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 Volvo fh12
0.47,135.43,9,28.44,22278.0,10414.472912056084,28.88,,,AE,2013 Volvo fh
0.43,334.85,13,29.92,54295.0,23282.159996375005,71.82,320.87000000011176,160.0,AE,2014 Volvo fh
0.77,419.99,10,18.2,34183.0,26170.187941046315,87.75,,,AE,2005 Volvo fh12
0.0,2.05,2,5.0,41496.0,0.0,0.51,,,SA,addtional
0.66,512.43,9,24.44,48781.0,31958.388439049828,107.27,482.0,131.9099999999744,AE,2014 Volvo fh
0.41,443.79,11,37.45,59300.0,24440.99377019176,93.58,,,AE,Volvo FH12 2012
0.47,138.75,6,35.5,20799.0,9719.823400611866,29.4,,,AE,Volvo FH12 2000
0.6,446.85,10,34.8,38253.0,22785.49565146525,93.37,,,SA,Volvo FH480 2008
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 MAN
0.37,460.25,16,21.5,69363.0,25624.999621744875,98.04,,,SA,2015 Volvo fh
0.38,419.54,8,24.5,56699.0,21747.179745113343,88.7,,,AE,2013 / Volvo fh
0.44,380.44,15,15.8,43570.0,19226.387297461588,80.29,,,SA,2013 Volvo fh
0.47,90.46,15,18.87,16819.0,7851.127376603383,20.19,,,AE,Volvo FH12 2003
0.0,37.51,13,9.08,26768.0,0.0,8.15,35.0,29.819999999948777,AE,2008 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,2014/ Volvo FH
0.47,195.79,11,29.18,30123.0,14200.11068191762,41.72,,,AE,Volvo FH12 2004
0.64,80.2,28,28.39,9593.0,6160.906714099445,17.99,,,AE,H unicorn
0.75,792.06,15,23.8,53867.0,40410.26604390697,164.38,,,AE,359633108599999
0.94,204.61,22,39.18,19090.0,17900.820688691038,43.4,,,AE,H unicorn
0.4,458.0,20,15.55,62817.0,25407.51228602424,97.62,,,AE,2015 Volvo fh
0.07,27.63,23,3.43,31333.0,2065.7554902527504,6.68,,,SA,2008 Volvo fh12
0.02,9.29,6,23.0,25121.0,533.6848877374044,2.16,,,AE,351742101076414
0.64,442.13,15,31.07,41262.0,26344.59283359874,93.05,,,AE,2015 Volvo fh
0.0,0.0,0,0.0,2.0,0.0,0.0,,,AE,862476052265245
0.56,282.97,8,36.38,30808.0,17181.682657013956,59.43,,,AE,Volvo FH12 2012
0.47,217.99,11,21.18,28613.0,13559.145797346457,46.15,,,AE,2015 Volvo fh
0.5,83.15,20,31.7,14742.0,7310.997842267068,18.93,,,AE,H unicorn
0.34,241.22,10,29.4,45700.0,15531.714458772172,51.79,245.5099999999948,104.5,AE,2011 Volvo fh
0.0,0.06,1,1.0,6043.0,0.0,0.06,,,AE,2015 MAN
0.81,904.05,8,43.0,55050.0,44315.49313399124,186.45,,,AE,359633108599866
0.0,0.0,0,0.0,327.0,0.0,0.0,0.0,0.0,AE,2008  Volvo fh
0.54,144.7,6,30.5,16877.0,9081.072025178684,30.49,,,AE,862476050161008
0.59,572.69,13,20.31,66965.0,39663.0036976857,121.63,545.75,140.5900000000256,AE,2014 Volvo fh
0.21,176.43,11,19.0,47281.0,9872.34812912246,37.54,,,AE,2006 Volvofh12 
0.82,564.0,10,47.6,38223.0,31207.631184176265,116.73,,,SA,2006 Volvo fh12 
0.17,60.86,7,20.0,30701.0,5340.970727223417,13.4,,,AE,2009 Volvo fh
0.0,3.62,4,1.5,9977.0,0.0,0.92,3.740000000223517,6.099999999991269,AE,2008 Volvo fh12
0.0,4.82,6,4.0,17010.0,0.0,1.26,,,SA,2015 Volvo fh
0.21,144.85,8,22.88,32784.0,6947.690545743667,30.22,,,AE,862476052265245
0.0,1.19,1,8.0,912.0,0.0,0.29,,,AE,2008 M Actros
0.68,538.49,8,60.0,45303.0,30620.91921019893,112.31,,,SA,Volvo FH12 2012
0.78,105.15,1,60.0,8064.0,6309.174952660037,21.53,100.0,27.89999999999418,AE,2014 Volvo fh
0.84,169.31,22,40.36,14565.0,12204.775998269806,36.2,,,AE,H unicorn
0.76,550.22,14,36.71,39540.0,30152.22376901593,114.47,,,AE,351742100671413
0.47,394.08,17,14.65,44720.0,21013.45207261303,83.02,,,SA,015 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo fh12
0.0,3.66,4,8.5,13308.0,0.0,0.93,,,SA,2004 Volvo fh12
0.73,725.47,12,26.08,55525.0,40484.17940404397,151.08,,,SA,2006 Volvo fh12
0.4,404.65,4,48.0,59457.0,23729.116825372665,85.45,,,SA,Volvo FH12 2007
0.47,84.22,3,22.33,9666.0,4518.157579503787,17.67,,,SA,2014 Volbo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH 2008
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 volvo fh12
0.78,508.07,8,37.88,33708.0,26256.7476122525,105.2,,,SA,2005 Volvo fh12
0.53,418.28,11,29.64,43997.0,23253.373928491143,87.99,,,AE,2011 Volvo fh
0.72,233.99,11,17.27,21166.0,15210.383608090628,49.34,,,SA,2012 volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.56,378.26,8,29.38,37996.0,21375.61170714179,79.08,,,AE,2015 Volvo fh
0.0,0.48,1,4.0,10483.0,0.0,0.15,,,AE,2013 Volvo fh
0.47,526.0,14,18.71,58351.0,27423.19981028224,110.6,,,AE,862476052271698
0.1,64.49,2,33.5,35030.0,3648.625652528049,13.93,,,SA,2013 volvo fh
0.64,539.05,19,26.89,43536.0,27705.26333207387,112.64,,,AE,2005 Volvo fh12
0.0,26.98,10,6.3,24171.0,0.0,5.9,,,SA,359633108599999
0.54,213.91,8,25.75,26178.0,14026.355093319446,45.06,,,AE,2012 Volvo fh12
0.54,319.58,8,32.88,33092.0,17836.3413327537,66.81,293.25,120.17999999999302,AE,2013 Volvo fh
0.19,17.07,3,19.33,7465.0,1437.6450037301508,3.56,17.75,9.0,AE,2014/Volvo FH
0.71,829.93,9,42.78,63185.0,44605.12015322033,172.51,,,AE,2004 Volvo fh12
0.0,15.68,10,4.3,3145.0,0.0,3.64,,,SA,2006 Volvo fh12
0.35,224.12,14,34.93,50360.0,17626.891221231508,48.54,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"VFh12, 2015"
1.62,921.94,9,35.56,28396.0,46004.9063649287,183.23,,,SA,2011 VOLVO FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.36,97.86,11,17.82,18915.0,6843.819220611974,20.87,,,AE,2013 Volvo fh
0.05,6.35,3,12.0,11074.0,558.6202427589782,1.42,,,AE,2014 Volvo fh
0.36,269.12,9,28.22,54732.0,19639.57180858701,58.02,,,AE,Volvo FH12 2000
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,862476050161230
0.88,564.28,9,30.67,34999.0,30760.371622158906,116.38,,,SA,2011 VOLVO FH
0.67,448.04,11,15.36,37076.0,24742.99270560584,93.35,,,AE,2006 Volvo fh12
0.1,16.09,3,16.0,9049.0,895.0146686036497,3.37,,,AE,38287 dxb
0.73,456.08,15,28.47,38226.0,27807.868271237177,95.4,,,AE,862476052265245
0.79,422.44,7,26.0,31141.0,24517.65089576027,87.53,,,AE,2011 Volvo fh
0.59,698.1,11,51.64,61233.0,36238.260577063935,146.03,,,SA,38287 dxb
0.65,579.0,15,31.47,50119.0,32616.365934689187,121.45,,,AE,VOLVO FH 2008
0.0,0.0,0,0.0,15224.0,0.0,0.0,,,AE,2011 Volvo fh
0.0,0.0,0,0.0,1329.0,0.0,0.0,,,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2012
0.62,367.6,8,19.88,29843.0,18539.82397411097,76.75,,,SA,2008 Volvo fh12
0.08,12.64,4,11.75,15839.0,1237.9754802078512,2.73,,,AE,"Volvo fh, 2006"
0.66,117.32,34,30.41,13831.0,9121.019097771496,26.24,,,AE,H unicorn
0.39,43.92,9,22.11,8161.0,3158.875794577686,9.23,44.36000000000058,4.5,AE,Toyota Rush 2022
0.78,437.62,5,39.6,31906.0,24946.98597018208,90.49,,,AE,351742100671413
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Honda unicorn
0.66,405.49,14,32.14,43566.0,28542.407814834904,85.59,,,OM,2013 Volvo fh
0.45,455.94,14,25.0,53494.0,24339.167206252325,95.98,,,AE,2015 MAN
0.35,245.68,7,28.71,45772.0,15811.36314601221,52.52,240.37000000011176,142.4099999999744,AE,2004 Volvo fh12
